
Sudoku: 0
Case: 50, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 51, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 52, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 53, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 54, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 55, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 56, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 57, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 58, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 59, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 60, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 61, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 62, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 63, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 64, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 65, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 66, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 67, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 68, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 69, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 70, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 71, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 72, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 73, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 74, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 75, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 76, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 77, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 78, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 79, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 80, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 

Sudoku: 29
Case: 0, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 1, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 2, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 3, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 4, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 5, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 6, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 7, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 8, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 9, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 10, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 11, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 12, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 13, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 14, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 15, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 16, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 17, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 18, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 19, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 20, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 21, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 22, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 23, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 24, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 25, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 26, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 27, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 28, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 29, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 30, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 31, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 32, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 33, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 34, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 35, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 36, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 37, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 38, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 39, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 40, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 41, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 42, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 43, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 44, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 45, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 46, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 47, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 48, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 49, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 50, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 51, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 52, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 53, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 54, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 55, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 56, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 57, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 58, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 59, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 60, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 61, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 62, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 63, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 64, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 65, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 66, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 67, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 68, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 69, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 70, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 71, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 72, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 73, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 74, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 75, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 76, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 77, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 78, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 79, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 80, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 

Sudoku: 30
Case: 0, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 1, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 2, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 3, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 4, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 5, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 6, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 7, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 8, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 9, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 10, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 11, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 12, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 13, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 14, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 15, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 16, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 17, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 18, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 19, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 20, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 21, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 22, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 23, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 24, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 25, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 26, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 27, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 28, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 29, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 30, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 31, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 32, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 33, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 34, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 35, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 36, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 37, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 38, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 39, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 40, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 41, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 42, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 43, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 44, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 45, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 46, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 47, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 48, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 49, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 50, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 51, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 52, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 53, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 54, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 55, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 56, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 57, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 58, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 59, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 60, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 61, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 62, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 63, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 64, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 65, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 66, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 67, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 68, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 69, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 70, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 71, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 72, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 73, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 74, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 75, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 76, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 77, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 78, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 79, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 80, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 

Sudoku: 33
Case: 0, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 1, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 2, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 3, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 4, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 5, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 6, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 7, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 8, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 9, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 10, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 11, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 12, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 13, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 14, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 15, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 16, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 17, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 18, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 19, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 20, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 21, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 22, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 23, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 24, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 25, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 26, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 27, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 28, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 29, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 30, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 31, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 32, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 33, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 34, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 35, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 36, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 37, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 38, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 39, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 40, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 41, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 42, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 43, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 44, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 45, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 46, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 47, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 48, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 49, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 50, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 51, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 52, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 53, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 54, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 55, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 56, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 57, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 58, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 59, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 60, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 61, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 62, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 63, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 64, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 65, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 66, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 67, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 68, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 69, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 70, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 71, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 72, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 73, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 74, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 75, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 76, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 77, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 78, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 79, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 80, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 

Sudoku: 35
Case: 0, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 1, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 2, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 3, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 4, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 5, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 6, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 7, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 8, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 9, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 10, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 11, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 12, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 13, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 14, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 15, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 16, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 17, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 18, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 19, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 20, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 21, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 22, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 23, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 24, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 25, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 26, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 27, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 28, val: 3, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 29, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 30, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 31, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 32, val: 2, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 33, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 34, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 35, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 36, val: 5, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 37, val: 1, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 38, val: 6, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 39, val: 8, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 40, val: 4, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 41, val: 9, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
Case: 42, val: 7, n_candidats: 0, candidats: 0 0 0 0 0 0 0 0 0 
